SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
13367,13368,4086,NJ-00033,WEST WILDWOOD,08260,CAPE MAY,NJ,"940,213.00","918,693.00","21,520.00","121,700.00","109,500.00","4,200.00","8,000.00"
13367,13368,4086,NJ-00033,WESTFIELD,07090,UNION,NJ,"109,100.00","109,100.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WHITING,08759,OCEAN,NJ,"8,870.00","8,870.00",0.00,"8,900.00","8,900.00",0.00,0.00
13367,13368,4086,NJ-00033,WILDWOOD,08260,ATLANTIC,NJ,"3,045.00",545.00,"2,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WILDWOOD,08260,CAPE MAY,NJ,"2,871,658.00","2,219,485.00","652,173.00","1,032,000.00","551,200.00","407,700.00","73,100.00"
13367,13368,4086,NJ-00033,WILDWOOD CREST,08260,CAPE MAY,NJ,"424,300.00","364,455.00","59,845.00","377,100.00","317,300.00","59,800.00",0.00
13367,13368,4086,NJ-00033,WILLINGBORO,08060,BURLINGTON,NJ,"7,132.00","7,132.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WOOD RIDGE,07075,BERGEN,NJ,"31,001.00","31,001.00",0.00,"39,200.00","24,800.00",0.00,"14,400.00"
13367,13368,4086,NJ-00033,WOODBRIDGE,07095,MIDDLESEX,NJ,"196,339.00","18,505.00","177,834.00","13,900.00","13,900.00",0.00,0.00
13367,13368,4086,NJ-00033,WOODBRIDGE,08861,MIDDLESEX,NJ,"872,430.00","27,930.00","844,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WOODLAND PARK,07424,PASSAIC,NJ,"9,107.00","9,107.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WYCKOFF,07481,BERGEN,NJ,"564,962.00","464,762.00","100,200.00","67,600.00","18,800.00",0.00,"48,800.00"
13369,13370,4087,CT-00028,BRANFORD,06405,NEW HAVEN,CT,"921,037.00","186,057.00","734,980.00","83,800.00","62,200.00","8,400.00","13,200.00"
13369,13370,4087,CT-00028,BRIDGEPORT,06604,FAIRFIELD,CT,"314,068.00","213,276.00","100,792.00","123,100.00","67,000.00","52,700.00","3,400.00"
13369,13370,4087,CT-00028,BRIDGEPORT,06605,FAIRFIELD,CT,"517,078.00","421,976.00","95,102.00","181,400.00","154,600.00","3,400.00","23,400.00"
13369,13370,4087,CT-00028,BRIDGEPORT,06606,FAIRFIELD,CT,"32,386.00","28,991.00","3,395.00","28,900.00","23,900.00",0.00,"5,000.00"
13369,13370,4087,CT-00028,BRIDGEPORT,06607,FAIRFIELD,CT,"1,474,373.00","99,909.00","1,374,464.00","29,700.00","29,700.00",0.00,0.00
13369,13370,4087,CT-00028,BRIDGEPORT,06608,FAIRFIELD,CT,"137,644.00","137,644.00",0.00,0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,BRIDGEPORT,06610,FAIRFIELD,CT,"3,722.00","3,722.00",0.00,"11,100.00",0.00,0.00,"11,100.00"
13369,13370,4087,CT-00028,CLINTON,06413,MIDDLESEX,CT,"210,373.00","209,773.00",600.00,"58,300.00","58,300.00",0.00,0.00
13369,13370,4087,CT-00028,COS COB,06807,FAIRFIELD,CT,"169,991.00","163,141.00","6,850.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,CROSS RIVER,10518,WESTCHESTER,NY,0.00,0.00,0.00,"85,800.00",0.00,0.00,"85,800.00"
13369,13370,4087,CT-00028,DANBURY,06810,FAIRFIELD,CT,"47,475.00","30,460.00","17,015.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,DARIEN,06820,FAIRFIELD,CT,"810,231.00","738,041.00","72,190.00","527,900.00","486,300.00","29,100.00","12,500.00"
13369,13370,4087,CT-00028,DERBY,06418,NEW HAVEN,CT,"5,421.00","5,421.00",0.00,"5,500.00","5,500.00",0.00,0.00
13369,13370,4087,CT-00028,EAST HAVEN,06512,NEW HAVEN,CT,"293,619.00","197,045.00","96,574.00","198,000.00","59,000.00","80,000.00","59,000.00"
13369,13370,4087,CT-00028,ESSEX,06426,MIDDLESEX,CT,"46,128.00","36,459.00","9,669.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,FAIRFIELD,06824,FAIRFIELD,CT,"4,003,328.00","3,640,653.00","362,675.00","2,930,700.00","2,433,400.00","160,000.00","89,600.00"
13369,13370,4087,CT-00028,GREENWICH,06830,FAIRFIELD,CT,"34,582.00","33,582.00","1,000.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,GROTON,06340,NEW LONDON,CT,"317,322.00","296,472.00","20,850.00","297,900.00","280,600.00","17,300.00",0.00
13369,13370,4087,CT-00028,HASTINGS ON HUDSON,10706,WESTCHESTER,NY,0.00,0.00,0.00,"4,400.00",0.00,0.00,"4,400.00"
13369,13370,4087,CT-00028,IRVINGTON,10533,WESTCHESTER,NY,0.00,0.00,0.00,"13,900.00",0.00,0.00,"13,900.00"
13369,13370,4087,CT-00028,LARCHMONT,10538,WESTCHESTER,NY,0.00,0.00,0.00,"22,700.00",0.00,0.00,"22,700.00"
13369,13370,4087,CT-00028,MADISON,06443,NEW HAVEN,CT,"352,986.00","349,786.00","3,200.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,MIDDLETOWN,06459,MIDDLESEX,CT,"110,233.00","110,233.00",0.00,0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,MILFORD,06460,FAIRFIELD,CT,"5,749.00",0.00,"5,749.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,MILFORD,06460,NEW HAVEN,CT,"2,720,362.00","2,631,344.00","89,018.00","268,300.00","233,500.00","11,600.00","23,200.00"
13369,13370,4087,CT-00028,MYSTIC,06355,NEW LONDON,CT,"988,781.00","959,313.00","29,468.00","48,500.00","30,700.00","12,800.00","5,000.00"
13369,13370,4087,CT-00028,NEW CANAAN,06840,FAIRFIELD,CT,"82,375.00","7,407.00","74,968.00","181,000.00",0.00,"64,400.00","116,600.00"
13369,13370,4087,CT-00028,NEW HAVEN,06510,FAIRFIELD,CT,0.00,0.00,0.00,"132,000.00",0.00,0.00,"132,000.00"
13369,13370,4087,CT-00028,NEW HAVEN,06511,NEW HAVEN,CT,"71,639.00","71,639.00",0.00,"206,000.00","55,600.00",0.00,"150,400.00"
13369,13370,4087,CT-00028,NEW HAVEN,06512,NEW HAVEN,CT,"20,713.00",0.00,"20,713.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,NEW HAVEN,06513,NEW HAVEN,CT,"23,680.00","23,680.00",0.00,"20,800.00","20,800.00",0.00,0.00
13369,13370,4087,CT-00028,NEW HAVEN,06515,NEW HAVEN,CT,"27,763.00","27,763.00",0.00,"12,100.00","12,100.00",0.00,0.00
13369,13370,4087,CT-00028,NEW HAVEN,06519,NEW HAVEN,CT,"2,128,776.00","2,104,200.00","24,576.00","2,000,000.00","1,975,400.00","24,600.00",0.00
13369,13370,4087,CT-00028,NEW LONDON,06320,NEW LONDON,CT,"665,500.00","566,015.00","99,485.00","257,000.00","219,500.00","3,700.00","33,800.00"
13369,13370,4087,CT-00028,NIANTIC,06357,NEW LONDON,CT,"193,107.00","190,532.00","2,575.00","193,100.00","190,500.00","2,600.00",0.00
13369,13370,4087,CT-00028,NORWALK,06850,FAIRFIELD,CT,"7,568.00","7,568.00",0.00,"7,600.00","7,600.00",0.00,0.00
13369,13370,4087,CT-00028,NORWALK,06853,FAIRFIELD,CT,"223,988.00","142,943.00","81,045.00","84,000.00","74,700.00","3,200.00","6,100.00"
13369,13370,4087,CT-00028,NORWALK,06854,FAIRFIELD,CT,"1,656,251.00","1,421,003.00","235,248.00","947,400.00","786,800.00","145,900.00","14,700.00"
13369,13370,4087,CT-00028,NORWALK,06855,FAIRFIELD,CT,"65,649.00","21,706.00","43,943.00","60,700.00","21,800.00","38,900.00",0.00
13369,13370,4087,CT-00028,NORWICH,06360,NEW LONDON,CT,"116,525.00","116,525.00",0.00,0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,OLD GREENWICH,06824,FAIRFIELD,CT,"320,726.00","314,176.00","6,550.00","297,500.00","278,100.00","6,600.00","12,800.00"
13369,13370,4087,CT-00028,OLD GREENWICH,06870,FAIRFIELD,CT,"463,728.00","411,653.00","52,075.00","332,700.00","224,300.00","17,300.00","91,100.00"
13369,13370,4087,CT-00028,OLD LYME,06371,NEW LONDON,CT,"100,739.00","88,554.00","12,185.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,OLD SAYBROOK,06475,MIDDLESEX,CT,"2,241,425.00","2,241,425.00",0.00,"9,800.00","9,800.00",0.00,0.00
13369,13370,4087,CT-00028,PORT CHESTER,10573,WESTCHESTER,NY,0.00,0.00,0.00,"5,000.00",0.00,0.00,"5,000.00"
13369,13370,4087,CT-00028,QUAKER HILL,06375,NEW LONDON,CT,"75,142.00","71,942.00","3,200.00","17,200.00","14,000.00","3,200.00",0.00
13369,13370,4087,CT-00028,ROWAYTON,06853,FAIRFIELD,CT,"2,935,959.00","2,732,065.00","203,894.00","1,651,400.00","1,651,400.00",0.00,0.00
13369,13370,4087,CT-00028,SHELTON,06484,FAIRFIELD,CT,"62,495.00","13,780.00","48,715.00","11,000.00",0.00,"11,000.00",0.00
13369,13370,4087,CT-00028,SOUTH NORWALK,06854,FAIRFIELD,CT,"481,229.00","140,377.00","340,852.00","369,900.00","1,000.00","340,900.00","28,000.00"
13369,13370,4087,CT-00028,SOUTH RIVER,08882,MIDDLESEX,NJ,"22,758.00","6,713.00","16,045.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,SOUTHPORT,06890,FAIRFIELD,CT,"235,424.00","221,877.00","13,547.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,STAMFORD,06902,FAIRFIELD,CT,"221,097.00","202,287.00","18,810.00","74,300.00","68,300.00","6,000.00",0.00
13369,13370,4087,CT-00028,STAMFORD,06903,FAIRFIELD,CT,"20,617.00","20,617.00",0.00,0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,STAMFORD,06906,FAIRFIELD,CT,"121,538.00","118,338.00","3,200.00",0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,STRATFORD,06614,FAIRFIELD,CT,"10,027.00","10,027.00",0.00,"14,500.00","10,100.00",0.00,"4,400.00"
13369,13370,4087,CT-00028,STRATFORD,06615,FAIRFIELD,CT,"745,056.00","642,581.00","102,475.00","271,000.00","143,800.00","15,600.00","111,600.00"
13369,13370,4087,CT-00028,STRATFORD,06614,NEW HAVEN,CT,"72,474.00","72,474.00",0.00,"76,500.00","72,500.00",0.00,"4,000.00"
13369,13370,4087,CT-00028,WATERBURY,06705,NEW HAVEN,CT,"16,535.00","16,535.00",0.00,0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,WATERBURY,06710,NEW HAVEN,CT,"59,312.00","59,312.00",0.00,0.00,0.00,0.00,0.00
13369,13370,4087,CT-00028,WEST HAVEN,06516,NEW HAVEN,CT,"1,181,920.00","1,165,070.00","16,850.00","1,144,900.00","1,129,300.00","15,600.00",0.00
13369,13370,4087,CT-00028,WEST MYSTIC,06388,NEW LONDON,CT,"72,199.00","69,436.00","2,763.00","78,000.00","69,500.00","2,700.00","5,800.00"
13369,13370,4087,CT-00028,WESTBROOK,06498,MIDDLESEX,CT,"338,916.00","297,130.00","41,786.00","170,800.00","135,800.00","32,800.00","2,200.00"
13369,13370,4087,CT-00028,WESTPORT,06880,FAIRFIELD,CT,"1,662,008.00","1,540,708.00","121,300.00","191,700.00","129,900.00",0.00,"61,800.00"
13369,13370,4087,CT-00028,WILTON,06897,FAIRFIELD,CT,"156,366.00","156,366.00",0.00,0.00,0.00,0.00,0.00
13382,13383,,NC-00046,BUXTON,27920,DARE,NC,"273,541.00","240,716.00","32,825.00","147,100.00","130,500.00","10,000.00","6,600.00"
13382,13383,,NC-00046,FRISCO,27936,DARE,NC,0.00,0.00,0.00,"15,000.00",0.00,0.00,"15,000.00"
13382,13383,,NC-00046,KILL DEVIL HILLS,27948,DARE,NC,"10,000.00",0.00,"10,000.00","15,000.00",0.00,"10,000.00","5,000.00"
13382,13383,,NC-00046,KITTY HAWK,27949,DARE,NC,"871,514.00","588,590.00","282,924.00","27,200.00",0.00,"22,200.00","5,000.00"
13382,13383,,NC-00046,NAGS HEAD,27959,DARE,NC,"5,350.00",0.00,"5,350.00","5,400.00",0.00,"5,400.00",0.00
13382,13383,,NC-00046,RODANTHE,27968,DARE,NC,"365,501.00","363,501.00","2,000.00","340,200.00","331,600.00","2,000.00","6,600.00"
13382,13383,,NC-00046,SALVO,27972,DARE,NC,"32,472.00","11,332.00","21,140.00",0.00,0.00,0.00,0.00
13382,13383,,NC-00046,WANCHESE,27981,DARE,NC,"6,250.00",0.00,"6,250.00","6,300.00",0.00,"6,300.00",0.00
13387,13388,4089,RI-00010,CHARLESTOWN,02813,WASHINGTON,RI,"99,767.00","99,767.00",0.00,0.00,0.00,0.00,0.00
13387,13388,4089,RI-00010,NARRAGANSETT,02882,NEWPORT,RI,"80,425.00","42,947.00","37,478.00","105,600.00","33,000.00","24,500.00","48,100.00"
13387,13388,4089,RI-00010,NARRAGANSETT,02882,WASHINGTON,RI,"1,263,026.00","847,164.00","415,862.00","1,072,700.00","190,300.00","287,000.00","595,400.00"
13387,13388,4089,RI-00010,NEWPORT,02840,NEWPORT,RI,"159,073.00","159,073.00",0.00,"10,000.00","10,000.00",0.00,0.00
13387,13388,4089,RI-00010,SOUTH KINGSTOWN,02879,WASHINGTON,RI,"158,291.00","142,435.00","15,856.00",0.00,0.00,0.00,0.00
13387,13388,4089,RI-00010,WAKEFIELD,02879,WASHINGTON,RI,"152,670.00","146,380.00","6,290.00","45,000.00","45,000.00",0.00,0.00
13387,13388,4089,RI-00010,WESTERLY,02891,WASHINGTON,RI,"1,681,619.00","1,543,205.00","138,414.00","177,900.00","88,900.00","56,500.00","32,500.00"
13413,13414,,VA-00051,BLOXOM,23308,ACCOMACK,VA,"373,414.00","52,858.00","320,556.00","100,000.00",0.00,"100,000.00",0.00
13413,13414,,VA-00051,CHINCOTEAGUE,23336,ACCOMACK,VA,"396,189.00","396,189.00",0.00,0.00,0.00,0.00,0.00
13413,13414,,VA-00051,CRISFIELD,21817,SOMERSET,MD,"173,115.00","140,511.00","32,604.00",0.00,0.00,0.00,0.00
13413,13414,,VA-00051,CRISFIELD,21837,SOMERSET,MD,"29,603.00","26,629.00","2,974.00",0.00,0.00,0.00,0.00
13413,13414,,VA-00051,GREENBACKVILLE,23356,ACCOMACK,VA,"26,805.00","9,405.00","17,400.00",0.00,0.00,0.00,0.00
13413,13414,,VA-00051,MARION STATION,21838,SOMERSET,MD,"17,246.00","6,646.00","10,600.00",0.00,0.00,0.00,0.00
13413,13414,,VA-00051,ONANCOCK,23417,ACCOMACK,VA,"294,120.00","266,640.00","27,480.00","43,200.00","43,200.00",0.00,0.00
13413,13414,,VA-00051,POCOMOKE,21851,SOMERSET,MD,"13,855.00","13,855.00",0.00,0.00,0.00,0.00,0.00
13413,13414,,VA-00051,SANFORD,23426,ACCOMACK,VA,"131,438.00","105,888.00","25,550.00",0.00,0.00,0.00,0.00
13413,13414,,VA-00051,SAXIS,23427,ACCOMACK,VA,"913,095.00","776,776.00","136,319.00","663,200.00","567,900.00","85,700.00","9,600.00"
13413,13414,,VA-00051,TANGIER,23440,ACCOMACK,VA,"235,250.00","228,135.00","7,115.00",0.00,0.00,0.00,0.00
13413,13414,,VA-00051,WENONA,21821,SOMERSET,MD,"22,500.00",0.00,"22,500.00",0.00,0.00,0.00,0.00
13425,13426,4091,MD-00024,CRISFIELD,21817,SOMERSET,MD,"2,978,531.00","1,845,791.00","1,132,740.00","542,700.00","306,700.00","192,700.00","43,300.00"
13425,13426,4091,MD-00024,CRISFIELD,91618,SOMERSET,MD,"3,500.00",0.00,"3,500.00",0.00,0.00,0.00,0.00
13425,13426,4091,MD-00024,DEAL ISLAND,21821,SOMERSET,MD,"25,664.00","25,664.00",0.00,0.00,0.00,0.00,0.00
13425,13426,4091,MD-00024,EWELL,21824,SOMERSET,MD,"598,285.00","462,415.00","135,870.00","90,700.00","19,100.00","39,100.00","32,500.00"
13425,13426,4091,MD-00024,MARION STATION,21838,SOMERSET,MD,"42,983.00","27,433.00","15,550.00",0.00,0.00,0.00,0.00
13425,13426,4091,MD-00024,POCOMOKE CITY,21851,SOMERSET,MD,"130,283.00","79,118.00","51,165.00",0.00,0.00,0.00,0.00
13425,13426,4091,MD-00024,TYLERTON,21866,SOMERSET,MD,"29,318.00","28,118.00","1,200.00","29,400.00","28,200.00","1,200.00",0.00
13425,13426,4091,MD-00024,WESTOER,21871,SOMERSET,MD,"20,707.00","20,707.00",0.00,0.00,0.00,0.00,0.00
13425,13426,4091,MD-00024,WESTOVER,21871,SOMERSET,MD,"296,446.00","179,928.00","116,518.00","174,000.00","89,600.00","84,400.00",0.00
13435,13436,,MD-00026,BERLIN,21811,WORCESTER,MD,"5,248.00","5,248.00",0.00,0.00,0.00,0.00,0.00
13435,13436,,MD-00026,FRANKFORD,19945,SUSSEX,DE,"262,876.00","221,577.00","41,299.00","262,900.00","221,600.00","41,300.00",0.00
13435,13436,,MD-00026,OCEAN CITY,21842,WORCESTER,MD,"1,044,540.00","873,130.00","171,410.00","339,300.00","230,900.00","108,400.00",0.00
13435,13436,,MD-00026,PRINCESS ANNE,21853,SOMERSET,MD,"60,386.00","60,386.00",0.00,0.00,0.00,0.00,0.00
13435,13436,,MD-00026,SALISBURY,21801,WICOMICO,MD,"200,474.00","70,930.00","129,544.00","135,500.00","31,000.00","104,500.00",0.00
13435,13436,,MD-00026,SELBYVILLE,19975,SUSSEX,DE,"21,600.00",0.00,"21,600.00","14,000.00",0.00,"14,000.00",0.00
Business Data Only,,,,,,,,,,,,,,
United States Small Business Administration (SBA)         RPT-13304      Last modified: 10/20/2014,,,,,,,,,,,,,,
